pension_fund_name,pension_fund_state,fund_name,general_partner,asset_class,sub_strategy,vintage_year,commitment_mm,capital_called_mm,capital_distributed_mm,remaining_value_mm,net_irr,net_multiple,dpi,as_of_date,source_url,source_document,extraction_method,extraction_confidence
WSIB,WA,"Fortress Investment Fund V, L.P. - Co-Investment","Fortress Investment Fund , L.P.",Private Equity,Co-Investment,2007,50.0,49.562847999999995,15.897578999999999,9.371896999999999,-0.0557,0.5,0.3208,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,FountainVest China Capital Partners Fund III,FountainVest China Capital Partners,Private Equity,,2017,200.0,215.926246,141.074982,215.575664,0.1150,1.7,0.6533,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,FountainVest China Growth Capital Fund,FountainVest China Growth,Private Equity,Growth Equity,2008,50.0,58.33385,79.42784999999999,0.081218,0.0666,1.4,1.3616,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,FountainVest China Growth Capital Fund II,FountainVest China Growth,Private Equity,Growth Equity,2013,150.0,171.471091,233.85567999999998,8.65488,0.1140,1.4,1.3638,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,FountainVest Partners Fund IV,FountainVest Partners,Private Equity,,2021,250.0,118.43793,0.270123,91.16266399999999,-0.0978,0.8,0.0023,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,France Private Equity II,France,Private Equity,,1998,27.09341,21.513536,36.464307999999996,,0.1374,1.7,1.6949,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Francisco Partners,Francisco Partners,Private Equity,Buyout,2000,60.0,63.457404999999994,80.50800699999999,,0.0441,1.3,1.2687,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Francisco Partners IV,Francisco Partners,Private Equity,Buyout,2015,140.0,140.830762,331.21694099999996,93.505298,0.2585,3.0,2.3519,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Francisco Partners V,Francisco Partners,Private Equity,Buyout,2018,200.0,194.103962,177.487707,256.184957,0.1814,2.2,0.9144,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Francisco Partners VI,Francisco Partners,Private Equity,Buyout,2021,300.0,291.75068799999997,50.074974,375.862437,0.1412,1.5,0.1716,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Francisco Partners VII,Francisco Partners,Private Equity,Buyout,2023,300.0,93.3,,99.987602,0.1371,1.1,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Francisco Partners, L.P. - WSIB Secondary",Francisco Partners,Private Equity,Secondaries,2004,10.0,4.905152,10.472674999999999,,0.2103,2.1,2.135,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Frazier Healthcare II,Frazier Healthcare,Private Equity,,1996,10.0,10.114091,14.786378,,0.0685,1.5,1.462,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Frazier Healthcare III,Frazier Healthcare,Private Equity,,1998,40.0,42.643494,20.113595999999998,,-0.1114,0.5,0.4717,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Frazier Healthcare IV,Frazier Healthcare,Private Equity,,2001,40.0,39.76,41.379754,,0.0065,1.0,1.0407,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GEI Jupiter Holdings J,GEI Jupiter Holdings J,Private Equity,,2025,65.74513,67.971251,4.32681,61.418319999999994,-0.0346,1.0,0.0637,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GI Partners Fund IV,GI Partners,Private Equity,Buyout,2014,150.0,162.43450099999998,222.495738,116.65853399999999,0.1453,2.1,1.3698,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GI Partners Fund V,GI Partners,Private Equity,Buyout,2018,250.0,285.30636599999997,186.194614,314.81608,0.1540,1.8,0.6526,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GI Partners Fund VI,GI Partners,Private Equity,Buyout,2021,300.0,233.261652,,302.76574999999997,0.0951,1.3,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Capital Partners,GTCR,Private Equity,Buyout,1999,50.0,53.111111,76.596807,,0.1081,1.4,1.4422,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Capital Solutions Fund,GTCR,Private Equity,Buyout,,100.0,,,-0.967001,,,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund IX,GTCR,Private Equity,Buyout,2006,185.0,176.156818,318.24069399999996,,0.1377,1.8,1.8066,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund VII,GTCR,Private Equity,Buyout,2000,93.75755099999999,93.05442599999999,219.185733,,0.2183,2.4,2.3555,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund VII-A,GTCR,Private Equity,Buyout,2001,31.25,20.703124,57.817375999999996,,0.8300,2.8,2.7927,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund VIII,GTCR,Private Equity,Buyout,2003,125.0,115.655992,209.16074999999998,,0.2240,1.8,1.8085,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund X,GTCR,Private Equity,Buyout,2011,300.0,317.22081,662.736037,,0.2160,2.1,2.0892,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund XI,GTCR,Private Equity,Buyout,2014,350.0,349.144006,851.414187,191.06143699999998,0.3031,3.0,2.4386,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund XII,GTCR,Private Equity,Buyout,2018,400.0,420.25298799999996,315.031866,470.622462,0.1965,1.9,0.7496,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund XIII,GTCR,Private Equity,Buyout,2021,535.0,442.338818,128.363956,509.69274199999995,0.1920,1.4,0.2902,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Fund XIV,GTCR,Private Equity,Buyout,2024,650.0,105.49499999999999,,150.654315,0.6320,1.4,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Strategic Growth Fund I,GTCR,Private Equity,Growth Equity,2022,165.0,93.538499,2.402758,109.272973,0.1212,1.2,0.0257,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,GTCR Strategic Growth Fund II,GTCR,Private Equity,Growth Equity,,200.0,,,,,,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,General Catalyst Group XII,General Catalyst Group,Private Equity,,2024,200.0,120.63775899999999,0.107471,130.624367,0.1401,1.1,0.0009,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Gilbert Global Equity Partners,Gilbert Global,Private Equity,,1998,100.0,114.040228,154.11345699999998,,0.0322,1.4,1.3514,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Green Equity Investors IV,Green Equity,Private Equity,,2003,100.0,108.799173,205.302277,,0.1113,1.9,1.887,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Green Equity Investors IX,Green Equity,Private Equity,,2023,325.0,176.17130899999998,4.622157,201.642451,0.1922,1.2,0.0262,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Green Equity Investors V,Green Equity,Private Equity,,2007,205.0,221.956288,504.26856499999997,0.337796,0.1814,2.3,2.2719,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Green Equity Investors VI,Green Equity,Private Equity,,2012,300.0,355.444209,604.379452,139.128664,0.1333,2.1,1.7003,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Green Equity Investors VII,Green Equity,Private Equity,,2017,350.0,385.876439,545.264458,239.804261,0.1873,2.0,1.4131,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Green Equity Investors VIII,Green Equity,Private Equity,,2020,400.0,379.854395,81.82177399999999,494.905464,0.1239,1.5,0.2154,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Green Mountain Partners,Green Mountain,Private Equity,,1996,30.001016,31.4182,39.036189,,0.0562,1.2,1.2425,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Green Mountain Partners II,Green Mountain,Private Equity,,1998,40.0,43.860279999999996,71.19146599999999,,0.1031,1.6,1.6231,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Gryphon Partners II,Gryphon,Private Equity,,1999,32.5,39.399271,46.166695,,0.0461,1.2,1.1718,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HIPEP V-Asia Pacific and Rest of World Fund,HIPEP -Asia Pacific and Rest of World,Private Equity,,2006,75.0,70.613291,98.254306,,0.0557,1.4,1.3914,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HIPEP VI-Asia Pacific Fund,HIPEP -Asia Pacific,Private Equity,,2009,50.0,47.5,66.097504,9.281846999999999,0.0788,1.6,1.3915,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HIPEP VI-Emerging Markets Fund,HIPEP -Emerging Markets,Private Equity,,2009,50.0,50.0,38.803607,18.406799,0.0174,1.1,0.7761,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest Global Private Equity,HarbourVest,Private Equity,Fund of Funds,2007,147.395717,147.395717,202.932151,,0.0400,1.4,1.3768,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest Int'l PEP III - Direct Fund,HarbourVest,Private Equity,Fund of Funds,1998,50.097668999999996,48.883492,40.805679999999995,,-0.0200,0.8,0.8348,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest Int'l PEP III - Partnership Fund,HarbourVest,Private Equity,Fund of Funds,1998,76.8,76.8,119.92120999999999,,0.1050,1.6,1.5615,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest Int'l PEP IV - Direct Fund,HarbourVest,Private Equity,Fund of Funds,2001,56.699999999999996,56.699999999999996,105.84764799999999,,0.2129,1.9,1.8668,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest Int'l PEP IV- Partnership Fund,HarbourVest,Private Equity,Fund of Funds,2001,32.4,32.4,55.254067,,0.2259,1.7,1.7054,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest International PEP II - Direct Fund,HarbourVest,Private Equity,Fund of Funds,1995,5.0,5.0,9.504976,,0.1957,1.9,1.901,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest International PEP II - Partnership Fund,HarbourVest,Private Equity,Fund of Funds,1995,35.055265,34.355264999999996,49.478252999999995,,0.0943,1.4,1.4402,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest Partners II,HarbourVest,Private Equity,Fund of Funds,1985,10.0,10.0,19.369421,,0.0849,1.9,1.9369,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,HarbourVest Partners VI - Partnership Fund,HarbourVest,Private Equity,Fund of Funds,1999,187.5,174.375,213.865504,,0.0360,1.2,1.2265,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Hellman & Friedman Capital Partners IX,Hellman & Friedman,Private Equity,Buyout,2020,750.0,799.0694579999999,113.28406199999999,1256.7792259999999,0.1400,1.7,0.1418,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Hellman & Friedman Capital Partners V,Hellman & Friedman,Private Equity,Buyout,2004,75.0,68.92474899999999,183.287452,,0.2791,2.7,2.6592,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Hellman & Friedman Capital Partners VI,Hellman & Friedman,Private Equity,Buyout,2007,275.0,291.526665,524.587145,,0.1292,1.8,1.7994,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Hellman & Friedman Capital Partners VII,Hellman & Friedman,Private Equity,Buyout,2011,400.0,382.582896,1261.618418,32.346576999999996,0.2459,3.4,3.2976,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Hellman & Friedman Capital Partners VIII,Hellman & Friedman,Private Equity,Buyout,2016,600.0,622.935883,413.85596999999996,659.298629,0.1054,1.7,0.6644,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Hellman & Friedman Capital Partners X,Hellman & Friedman,Private Equity,Buyout,2021,1000.0,917.651123,105.803865,960.59174,0.0604,1.2,0.1153,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Hellman & Friedman Capital Partners XI,Hellman & Friedman,Private Equity,Buyout,,750.0,,,-0.7177009999999999,,,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Heritage Fund III,Heritage,Private Equity,,1999,40.0,37.531428,17.967747,,-0.2353,0.5,0.4787,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Insight Partners XI,Insight Partners,Private Equity,Growth Equity,2020,200.0,194.63144,24.873306,302.852392,0.1256,1.7,0.1278,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Insight Partners XII,Insight Partners,Private Equity,Growth Equity,2021,250.0,234.0,0.334912,244.261859,0.0157,1.0,0.0014,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Insight Venture Partners Growth-Buyout Coinvestment Fund (B),Insight Venture Partners Growth-Buyout Coinvestment,Private Equity,Co-Investment,2015,50.0,54.175,120.23969199999999,63.498177999999996,0.2531,3.4,2.2195,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Insight Venture Partners IX,Insight,Private Equity,Venture Capital,2015,150.0,158.354363,363.006099,258.97665,0.2303,3.9,2.2924,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Insight Venture Partners VIII,Insight,Private Equity,Venture Capital,2013,150.0,165.153163,391.830216,131.37267699999998,0.2034,3.2,2.3725,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,InterWest Partners VI,InterWest,Private Equity,,1997,10.0,10.0,29.717540999999997,,0.4880,3.0,2.9718,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Invesco Portfolio,Invesco,Private Equity,,1996,324.955,325.876104,457.401824,0.5747169999999999,0.0725,1.4,1.4036,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Investech,Investech,Private Equity,,1982,5.0,5.0,6.121369,,0.0225,1.2,1.2243,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Jade Equity Investors,Jade Equity,Private Equity,,2020,175.0,181.85150299999998,118.26433899999999,165.423788,0.1949,1.6,0.6503,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Jade Equity Investors II,Jade Equity,Private Equity,,2024,125.0,46.079246999999995,,54.452064,0.3417,1.2,,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,John Hancock Venture Capital Fund,John Hancock Venture,Private Equity,Venture Capital,1983,10.0,10.0,11.268801999999999,,0.0173,1.1,1.1269,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,Joseph Littlejohn Levy Fund II,Joseph Littlejohn Levy,Private Equity,,1994,40.0,44.807902999999996,67.57023199999999,,0.0715,1.5,1.508,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,"Joseph, Littlejohn & Levy Fund III","Joseph, Littlejohn & Levy",Private Equity,,1998,125.0,144.691205,222.968648,,0.1119,1.5,1.541,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,KBA Partners,KBA,Private Equity,,1987,33.0,33.0,70.999532,,0.1473,2.2,2.1515,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,KBA Partners II,KBA,Private Equity,,1989,42.6,42.6,1.5750069999999998,,-0.4207,0.0,0.037,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,KKR 1982 Fund,KKR,Private Equity,Buyout,1983,12.99,13.305,39.359497999999995,,0.3655,3.0,2.9582,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
WSIB,WA,KKR 1984 Fund,KKR,Private Equity,Buyout,1984,127.09929899999999,130.23354899999998,576.0023739999999,,0.2919,4.4,4.4228,2025-06-30,https://www.sib.wa.gov/docs/reports/quarterly/ir063025.pdf,WSIB Private Equity IRR Report,deterministic_pdf,0.9
